Date,Open,High,Low,Close,Volume,Ticker,Daily_Return_%,Is_Anomaly
2020-08-25,251.38936660568115,321.6187708702884,249.39421290246145,306.80474853515625,49264537,ADANIENT.NS,23.66,True
2020-08-26,298.2754838086367,302.0662637331004,277.5757637784386,284.8580627441406,26717004,ADANIENT.NS,-7.15,True
2020-08-31,289.29731076316983,296.87890154775863,269.5951663232643,278.87261962890625,15172187,ADANIENT.NS,-3.02,True
2020-09-02,282.31423942652566,305.25850623504186,279.7205336116199,292.3398742675781,17403674,ADANIENT.NS,4.25,True
2020-09-10,286.9529909923077,307.20382045523587,285.207231406381,297.5771789550781,25430532,ADANIENT.NS,5.39,True
2020-09-21,292.29002458476657,295.53214943084333,264.3578720647206,276.4285583496094,6459206,ADANIENT.NS,-4.96,True
2020-09-24,277.27647292504275,280.5684640592202,268.8469371163017,269.7946472167969,3689023,ADANIENT.NS,-4.62,True
2020-09-25,275.2314563707317,282.91281055955693,274.33364326332327,279.62078857421875,7663618,ADANIENT.NS,3.64,True
2020-09-28,282.4140446694663,301.3181098759288,281.4164677052108,294.9835205078125,5875621,ADANIENT.NS,5.49,True
2020-10-01,299.0735172916953,311.19409996230894,295.28273756793664,307.4032897949219,6914312,ADANIENT.NS,3.72,True
2020-10-05,310.7452068668474,333.68947575268203,306.60526878704263,325.8086242675781,20009492,ADANIENT.NS,5.99,True
2020-10-08,328.20277770272355,329.00082699081054,309.7476063121449,315.4836730957031,4125845,ADANIENT.NS,-4.2,True
2020-10-19,309.149071509206,318.4764215009352,308.6004163982463,316.1820068359375,3329571,ADANIENT.NS,3.24,True
2020-10-21,321.219725388747,323.91319489088625,305.2584967980018,311.24395751953125,4998821,ADANIENT.NS,-3.08,True
2020-10-29,314.63571029728433,331.54464889433854,312.441059647642,328.1029968261719,6897070,ADANIENT.NS,3.15,True
2020-10-30,330.2477976316541,346.6579486744124,328.85119615737506,338.8768615722656,14205844,ADANIENT.NS,3.28,True
2020-11-17,371.09862046301583,400.9760618954884,370.1010435262873,393.3445739746094,10496968,ADANIENT.NS,6.21,True
2020-11-23,389.1547439120964,412.6975641834205,382.1717058070884,408.0588073730469,7318547,ADANIENT.NS,5.34,True
2020-12-01,397.0355750769684,422.92270578016695,394.14260838247,420.8776550292969,7846125,ADANIENT.NS,5.9,True
2020-12-02,419.5309195687661,460.7807271738539,418.3338456506715,452.6504821777344,16821595,ADANIENT.NS,7.55,True
2020-12-21,452.8998977959796,459.63354165087577,408.6573576384173,428.1600036621094,5350194,ADANIENT.NS,-5.7,True
2020-12-22,427.1624061125682,460.4315686743775,417.0868741510152,457.688232421875,8342699,ADANIENT.NS,6.9,True
2020-12-28,471.8538607487,505.7714744177397,471.5545998643664,489.6606140136719,13714406,ADANIENT.NS,3.63,True
2021-01-07,492.7031436836152,522.6803428581909,492.603379921318,516.844482421875,9879731,ADANIENT.NS,5.54,True
2021-01-18,526.720551228518,527.8178613553417,500.8334210503471,506.619384765625,5204588,ADANIENT.NS,-3.69,True
2021-01-19,511.0586340670949,530.7109111889501,511.0586340670949,528.8154907226562,4181185,ADANIENT.NS,4.38,True
2021-01-20,530.8605724913539,550.812110521475,529.713334699717,545.4251708984375,6681731,ADANIENT.NS,3.14,True
2021-02-01,509.26294238983536,538.1926687939592,495.6958921943484,535.8982543945312,4004036,ADANIENT.NS,6.03,True
2021-02-02,540.7365335789549,565.5263554854404,539.4895624836768,562.8328857421875,5144708,ADANIENT.NS,5.03,True
2021-02-04,560.5883006469614,610.2177469524302,554.6527064490571,588.2710571289062,11184167,ADANIENT.NS,4.08,True
2021-02-08,603.9330533705494,636.4540345424214,602.0874996533921,626.7775268554688,7085276,ADANIENT.NS,5.53,True
2021-02-10,631.5159752671476,653.3130646794699,620.5924972299408,649.1232299804688,5991927,ADANIENT.NS,3.31,True
2021-02-12,655.4079879435724,722.6945583962053,653.612361797891,717.2078857421875,16810897,ADANIENT.NS,9.16,True
2021-02-15,723.2431376922564,786.0406057562276,705.9352055796253,761.5999755859375,21579566,ADANIENT.NS,6.19,True
2021-02-19,811.0299236182395,828.9863056909682,727.7322623364155,780.0053100585938,20210882,ADANIENT.NS,-3.25,True
2021-02-22,784.0954605264852,811.0300374147996,778.6586541252802,803.947265625,10890564,ADANIENT.NS,3.07,True
2021-02-25,812.0275971526285,860.3103435003923,807.039712649234,841.4561157226562,12118095,ADANIENT.NS,4.76,True
2021-03-03,878.3165032823279,942.610340040061,870.734883091167,913.1318969726562,11670544,ADANIENT.NS,4.91,True
2021-03-22,890.736424852941,1000.5696155219292,881.3093111134925,988.6485595703124,22596465,ADANIENT.NS,11.4,True
2021-03-23,996.5791246622276,1084.0665526620148,988.6483777089372,1055.835205078125,31098225,ADANIENT.NS,6.8,True
2021-03-24,1060.424145698237,1090.351449904208,1015.9322444669294,1022.965087890625,22877032,ADANIENT.NS,-3.11,True
2021-03-25,1030.4469846849508,1038.926388125442,974.6326072188195,979.1715698242188,13139164,ADANIENT.NS,-4.28,True
2021-03-30,1001.5671250007988,1039.923904932707,985.6058959171208,1029.0504150390625,10470011,ADANIENT.NS,4.38,True
2021-04-01,1040.8716419475809,1113.3456197413443,1032.4919725976831,1104.5169677734375,12713083,ADANIENT.NS,7.38,True
2021-04-06,1150.6052476572052,1237.9929617809553,1139.7316348386314,1222.4307861328125,21496457,ADANIENT.NS,7.66,True
2021-04-07,1230.4112707005436,1248.5671200639429,1105.315113467626,1162.7257080078125,23007694,ADANIENT.NS,-4.88,True
2021-04-09,1160.5809700472316,1225.0244123346895,1148.4104590098125,1198.4888916015625,12923020,ADANIENT.NS,3.35,True
2021-04-12,1174.54691636233,1174.54691636233,1058.8280107458347,1071.7965087890625,13690016,ADANIENT.NS,-10.57,True
2021-05-03,1142.3251405136614,1261.3360984618018,1119.929590628321,1252.507568359375,11276228,ADANIENT.NS,8.36,True
2021-05-14,1296.8499686959435,1298.8451224939377,1210.4099060429594,1217.3929443359375,6377643,ADANIENT.NS,-5.09,True
2021-05-17,1227.0194332418555,1295.8522307163987,1224.475563755819,1285.9761962890625,7782732,ADANIENT.NS,5.63,True
2021-05-26,1285.8266522413771,1323.6348398035814,1251.210783713894,1319.5947265625,5630730,ADANIENT.NS,3.12,True
2021-06-01,1316.7017305638765,1426.5349192202668,1305.8780459163047,1412.8182373046875,10018645,ADANIENT.NS,7.59,True
2021-06-02,1422.0956907187565,1553.227115574996,1409.5760528628578,1543.001953125,24541949,ADANIENT.NS,9.21,True
2021-06-04,1601.1106845023266,1709.3976894755106,1581.9572596031292,1696.828125,21102075,ADANIENT.NS,7.44,True
2021-06-07,1710.8443078621756,1713.03892823534,1609.0914685607518,1620.3641357421875,15350263,ADANIENT.NS,-4.51,True
2021-06-14,1437.9570371938112,1526.242584456963,1198.2892097364984,1497.8116455078125,43530006,ADANIENT.NS,-6.25,True
2021-06-16,1506.340967159606,1534.4725841941065,1405.8850321654554,1444.79052734375,12626149,ADANIENT.NS,-5.88,True
2021-06-17,1376.6561087192497,1432.520414580321,1300.3414766054652,1364.3858642578125,27926070,ADANIENT.NS,-5.57,True
2021-06-18,1346.7286961659663,1500.355525210084,1329.3210295068116,1483.8955078125,30526777,ADANIENT.NS,8.76,True
2021-06-21,1486.3893511883623,1578.1664117986504,1441.3487367622167,1536.2681884765625,21101083,ADANIENT.NS,3.53,True
2021-07-02,1487.5954351730736,1505.0143029518183,1409.0356713001495,1419.5169677734375,6653653,ADANIENT.NS,-4.58,True
2021-07-22,1372.5506883671364,1422.361824991906,1338.112143822652,1414.226318359375,5009804,ADANIENT.NS,3.74,True
2021-08-06,1419.4671525488438,1552.2302547211336,1419.4671525488438,1533.9129638671875,14250256,ADANIENT.NS,7.28,True
2021-08-10,1485.349541187781,1495.980595540648,1423.5099366516586,1443.9234619140625,3581449,ADANIENT.NS,-3.14,True
2021-08-31,1514.5975049791084,1594.0057411297037,1510.105520168543,1584.772216796875,7234384,ADANIENT.NS,4.68,True
2021-09-20,1462.290779487554,1485.8487193607898,1407.438582003049,1416.32275390625,2273312,ADANIENT.NS,-4.15,True
2021-09-27,1459.3958125,1541.2497500000002,1459.3958125,1528.5224609375,4737676,ADANIENT.NS,4.76,True
2021-10-04,1468.3797668010495,1528.2728912116972,1457.4991581625404,1523.9306640625,3209302,ADANIENT.NS,4.66,True
2021-10-06,1527.0751675030094,1538.2551693110352,1469.3780721777052,1476.9146728515625,1777998,ADANIENT.NS,-3.15,True
2021-10-14,1577.1855709752108,1653.05019337655,1571.994882394162,1643.4173583984375,5256882,ADANIENT.NS,4.88,True
2021-10-22,1592.2089234704292,1605.9344317789637,1534.2622741976113,1540.2515869140625,2580699,ADANIENT.NS,-3.26,True
2021-10-28,1547.239149398067,1564.1090715911123,1365.2638123115803,1396.0589599609375,7093354,ADANIENT.NS,-10.72,True
2021-11-08,1492.3370200786107,1572.3442766627643,1483.0036992065534,1565.45654296875,2565017,ADANIENT.NS,5.29,True
2021-11-09,1552.2302126215684,1656.0449663917568,1552.180252941104,1632.536865234375,4713708,ADANIENT.NS,4.29,True
2021-11-26,1736.9006344541335,1765.3998286629076,1657.891595591004,1666.576171875,3510810,ADANIENT.NS,-5.3,True
2021-12-06,1706.9541379544396,1724.8721165678385,1637.0788223656614,1642.6688232421875,1574680,ADANIENT.NS,-3.66,True
2021-12-17,1695.923850140589,1698.9684663449348,1637.0788982407123,1642.3695068359375,1215873,ADANIENT.NS,-3.33,True
2021-12-20,1626.098412498551,1626.098412498551,1552.4298168928235,1587.117919921875,1945211,ADANIENT.NS,-3.36,True
2022-01-10,1704.5085869627223,1762.854427981196,1696.0735648609354,1749.478271484375,1670551,ADANIENT.NS,3.15,True
2022-01-11,1754.8687008982122,1846.7048331408944,1733.9061054949912,1840.61572265625,5126019,ADANIENT.NS,5.21,True
2022-01-24,1818.7545565777173,1824.1948000063528,1693.5280635391332,1712.7437744140625,2381112,ADANIENT.NS,-6.16,True
2022-01-27,1714.9400752057384,1722.4766766638943,1651.5531748707183,1682.9970703125,3549583,ADANIENT.NS,-3.18,True
2022-02-09,1721.5281174929034,1788.708291449997,1715.0396952952271,1779.973876953125,1674022,ADANIENT.NS,3.91,True
2022-02-14,1733.2073099276838,1734.8044355990933,1650.0556371256916,1660.986083984375,1919476,ADANIENT.NS,-5.69,True
2022-02-15,1633.085885991472,1748.2803548873624,1624.9503787536412,1741.14306640625,2261554,ADANIENT.NS,4.83,True
2022-02-24,1623.1038568985955,1645.6635786325128,1526.0770330133405,1541.199951171875,2798065,ADANIENT.NS,-8.57,True
2022-02-25,1591.160695876969,1635.182118613153,1575.9878195382382,1615.816650390625,1741584,ADANIENT.NS,4.84,True
2022-03-07,1587.167765134244,1589.1642025746646,1536.5581247607345,1561.2640380859375,1508821,ADANIENT.NS,-3.15,True
2022-03-09,1606.7329205012925,1666.975399375633,1605.1357948272637,1653.599365234375,1498176,ADANIENT.NS,3.43,True
2022-03-10,1679.0040160597564,1746.4835823465166,1675.2606955721085,1739.74560546875,2294474,ADANIENT.NS,5.21,True
2022-03-16,1720.9292131061577,1760.857965150384,1715.5887668908183,1754.86865234375,1269866,ADANIENT.NS,3.33,True
2022-03-17,1772.4373469286477,1820.3518512214853,1756.8651574040528,1816.408935546875,2392329,ADANIENT.NS,3.51,True
2022-03-30,1924.2661988373284,2011.4107427870688,1913.8848215181447,1991.6959228515625,3215951,ADANIENT.NS,4.07,True
2022-04-05,2074.2986446051523,2185.899554013704,2063.9172666765357,2136.03857421875,4970260,ADANIENT.NS,3.58,True
2022-04-08,2111.2327159128367,2172.1240613836085,2101.500082825295,2167.0830078125,1924054,ADANIENT.NS,3.43,True
2022-04-21,2212.052799765934,2289.4647143111683,2199.974255136896,2282.277587890625,2243636,ADANIENT.NS,4.69,True
2022-04-26,2292.908728427221,2409.6004160355246,2291.0122100697354,2391.03369140625,3199358,ADANIENT.NS,4.86,True
2022-05-04,2354.4984466602277,2358.690916544036,2229.0723619458977,2249.785400390625,1744686,ADANIENT.NS,-3.66,True
2022-05-10,2186.0992936529688,2216.045859319448,2093.7640495146584,2105.74267578125,1471866,ADANIENT.NS,-4.01,True
2022-05-12,2099.253975730855,2109.8351916833126,2007.4678128369808,2041.556884765625,1553685,ADANIENT.NS,-3.5,True
2022-05-17,2129.250712245805,2188.3452179124133,2115.624879068528,2180.95849609375,1061085,ADANIENT.NS,3.75,True
2022-05-19,2141.1792722387027,2150.9119052943333,2093.863799789017,2110.983154296875,986930,ADANIENT.NS,-3.04,True
2022-05-20,2155.154242577803,2228.423400030758,2147.1684927210995,2215.596435546875,1444803,ADANIENT.NS,4.96,True
2022-05-25,2164.137994222501,2177.5639860820456,2062.5192887415737,2070.455078125,1382448,ADANIENT.NS,-3.98,True
2022-05-30,2116.223889020035,2171.125923876687,2098.2559503396765,2161.79248046875,1384584,ADANIENT.NS,4.11,True
2022-06-13,2168.630197650897,2168.630197650897,2063.068566626003,2076.04541015625,1764172,ADANIENT.NS,-5.6,True
2022-06-14,2269.9495130358946,2269.9495130358946,2049.44308130552,2192.53759765625,6515102,ADANIENT.NS,5.61,True
2022-06-16,2201.072232104012,2213.350370847372,2072.351979561797,2079.28955078125,2131789,ADANIENT.NS,-4.65,True
2022-06-21,2096.2592547962768,2173.122094138807,2087.9240312294355,2157.94921875,1331500,ADANIENT.NS,3.94,True
2022-06-22,2146.120554527633,2146.120554527633,2073.400457978878,2085.478759765625,1774137,ADANIENT.NS,-3.36,True
2022-07-11,2288.965608155201,2380.352585643809,2286.9691706074686,2369.022705078125,1967308,ADANIENT.NS,3.5,True
2022-08-01,2572.321770339433,2665.743433124708,2565.680733039449,2656.506103515625,1267039,ADANIENT.NS,3.54,True
2022-08-08,2696.3011893887365,2803.803618917268,2691.9570510611425,2788.0751953125,1581696,ADANIENT.NS,3.47,True
2022-08-16,2875.056016195477,2981.9094353455,2867.066975511364,2971.7734375,1969492,ADANIENT.NS,3.89,True
2022-08-18,3000.8835616438355,3181.635616438356,2999.884931506849,3149.329833984375,3502295,ADANIENT.NS,4.82,True
2022-08-24,3033.838448864857,3148.680918127352,2981.9096801548594,3130.35595703125,3475387,ADANIENT.NS,3.43,True
2022-09-02,3256.532937485727,3364.784348832755,3220.582251883309,3351.203125,4835905,ADANIENT.NS,3.79,True
2022-09-15,3585.082379145114,3762.7885725479055,3570.10292630746,3743.56494140625,4716688,ADANIENT.NS,4.94,True
2022-09-21,3832.392964037498,3857.508659028948,3566.3579849897887,3635.11376953125,6089846,ADANIENT.NS,-5.07,True
2022-10-03,3435.287799131802,3455.310382885073,3105.939518930543,3152.97509765625,7578847,ADANIENT.NS,-8.64,True
2022-11-01,3357.294584223826,3602.5082648904754,3347.408243318838,3570.8017578125,4393335,ADANIENT.NS,6.82,True
2022-11-04,3637.0110072026014,3844.52640118534,3561.864088396453,3827.9990234375,6112097,ADANIENT.NS,6.76,True
2022-11-07,3847.17280399286,4008.201921179741,3814.767303279902,3955.1748046875,5985652,ADANIENT.NS,3.32,True
2022-11-23,4044.452119685135,4056.285984520763,3867.694582602599,3897.953125,2861156,ADANIENT.NS,-3.24,True
2022-12-21,4169.280999765554,4184.260452459323,3877.930644871758,3896.60498046875,3585883,ADANIENT.NS,-6.32,True
2022-12-23,3816.7644435739344,3842.728827543825,3611.845585003573,3637.210693359375,3036157,ADANIENT.NS,-5.85,True
2023-01-10,3853.7138550494574,3856.759725852133,3550.130281083396,3641.904296875,3595798,ADANIENT.NS,-5.41,True
2023-01-19,3465.2465354700857,3532.853746204908,3422.0058022748854,3458.805419921875,3696319,ADANIENT.NS,-3.7,True
2023-01-27,3330.4316195379342,3341.915866501858,2708.285023144491,2757.667236328125,14764368,ADANIENT.NS,-18.52,True
2023-01-30,2846.096049881873,3033.389191329199,2661.3494641877865,2888.887451171875,20947906,ADANIENT.NS,4.76,True
2023-02-01,2990.897041683693,3006.6254651917125,1938.54063147796,2132.4248046875,13525314,ADANIENT.NS,-28.2,True
2023-02-02,2345.632697537082,2345.632697537082,1492.702526288108,1563.10595703125,34474080,ADANIENT.NS,-26.7,True
2023-02-07,1568.8478979964882,1960.011262122092,1523.510066760975,1800.4801025390625,19188072,ADANIENT.NS,14.64,True
2023-02-08,1867.2886464847647,2219.1059911817024,1838.3283708182164,2161.285400390625,19173006,ADANIENT.NS,20.04,True
2023-02-09,2165.030143387138,2165.030143387138,1729.0282486705132,1923.06201171875,18279862,ADANIENT.NS,-11.02,True
2023-02-10,1766.5766328883385,1987.2738832378711,1730.775768467912,1844.4197998046875,11334878,ADANIENT.NS,-4.09,True
2023-02-13,1847.4656649934127,1919.067393626788,1659.9728657488113,1715.2969970703125,12210940,ADANIENT.NS,-7.0,True
2023-02-17,1797.5342462258966,1813.3625095134337,1700.8668002231775,1720.340087890625,5392513,ADANIENT.NS,-4.11,True
2023-02-20,1647.7398226805285,1682.6918795252668,1558.3624201775542,1619.2288818359375,6762330,ADANIENT.NS,-5.88,True
2023-02-21,1623.7726980973705,1642.197376445538,1559.1613732012306,1568.9478759765625,5571915,ADANIENT.NS,-3.11,True
2023-02-22,1532.8972750735954,1557.8630287392891,1379.3079097610098,1402.925537109375,10606476,ADANIENT.NS,-10.58,True
2023-02-24,1408.0685083836645,1425.0452208960917,1259.8717700710345,1313.8477783203125,8736727,ADANIENT.NS,-4.85,True
2023-02-27,1298.2192258031787,1312.0003709614052,1129.5007067186891,1191.8651123046875,10271008,ADANIENT.NS,-9.28,True
2023-02-28,1143.4316105951143,1396.085058176393,1102.2381137068624,1361.9818115234375,33948366,ADANIENT.NS,14.27,True
2023-03-01,1422.0493646928312,1577.8356714990682,1409.067172458978,1562.1572265625,20114340,ADANIENT.NS,14.7,True
2023-03-03,1686.536437992499,1903.339010634236,1683.1910515024358,1876.92529296875,22888891,ADANIENT.NS,16.94,True
2023-03-06,1964.005834518024,2132.075334723761,1852.4588973829404,1980.1837158203125,27180456,ADANIENT.NS,5.5,True
2023-03-09,2046.9921149628888,2066.016067939729,1902.739917729498,1950.4744873046875,12627794,ADANIENT.NS,-4.24,True
2023-03-14,1871.4328684192676,1872.2816796513257,1649.0878450239477,1735.81884765625,12679663,ADANIENT.NS,-7.27,True
2023-03-15,1758.487845089001,1888.8589372566337,1725.7327276019785,1836.4808349609373,12296703,ADANIENT.NS,5.8,True
2023-03-20,1834.483561643836,1847.415773156571,1774.9652298600706,1802.4774169921875,5168139,ADANIENT.NS,-3.82,True
2023-03-28,1725.582976403996,1730.6261075907018,1570.8452782689983,1598.6571044921875,8144878,ADANIENT.NS,-7.09,True
2023-03-29,1600.754087275338,1753.594474487803,1588.9203448434955,1738.015869140625,9332702,ADANIENT.NS,8.72,True
2023-04-06,1702.66447913722,1791.193070131045,1685.837584765076,1751.6473388671875,6012473,ADANIENT.NS,3.3,True
2023-04-28,1865.491032343779,1941.3369407052608,1854.6059397256677,1922.31298828125,6159130,ADANIENT.NS,3.88,True
2023-05-03,1916.3712464872424,1937.3424795128976,1782.9043033504904,1836.4808349609373,5849432,ADANIENT.NS,-4.21,True
2023-05-04,1836.5307893136808,1932.3493015246893,1836.5307893136808,1908.6318359375,4842127,ADANIENT.NS,3.93,True
2023-05-11,1922.3629639051624,2010.991386267024,1907.383512238369,1981.9312744140625,8835941,ADANIENT.NS,4.89,True
2023-05-19,1885.4137731979145,1980.2836399636992,1869.535529011232,1953.37060546875,7541150,ADANIENT.NS,3.49,True
2023-05-22,2007.2465019386616,2343.7848457960395,1980.6829656468572,2322.91357421875,26311368,ADANIENT.NS,18.92,True
2023-05-23,2407.59720636295,2755.6697758713185,2396.71223581443,2630.092041015625,28432888,ADANIENT.NS,13.22,True
2023-05-24,2705.289172113217,2746.233009712568,2422.0278175611616,2472.208984375,23465761,ADANIENT.NS,-6.0,True
2023-06-19,2500.570157340272,2518.146147342466,2346.7810981428274,2398.110595703125,11475674,ADANIENT.NS,-4.31,True
2023-06-23,2389.0230189662566,2389.0230189662566,2160.33670864692,2230.490478515625,15213238,ADANIENT.NS,-6.83,True
2023-06-28,2296.8492036258845,2415.286829648367,2290.707726103876,2398.70947265625,28353193,ADANIENT.NS,5.15,True
2023-08-14,2477.802217464882,2482.7477819769847,2397.9231181504138,2453.823486328125,9786919,ADANIENT.NS,-3.29,True
2023-08-18,2475.304589690472,2663.5875479397905,2459.1189939332558,2575.115966796875,14679923,ADANIENT.NS,3.94,True
2023-08-23,2717.589712728803,2719.9874884350265,2486.644640409817,2528.057861328125,5251316,ADANIENT.NS,-6.22,True
2023-08-31,2447.7789478302248,2487.7435021536207,2381.6376592098613,2417.106201171875,6230369,ADANIENT.NS,-3.73,True
2023-09-11,2562.7271225819463,2627.9193037704345,2543.743958710969,2612.6328125,9148241,ADANIENT.NS,3.8,True
2023-09-12,2620.126257794036,2624.2727269278103,2527.758224425482,2533.453125,5658774,ADANIENT.NS,-3.03,True
2023-10-04,2400.0712311867383,2500.5321771496574,2390.1300972075787,2462.765625,2857377,ADANIENT.NS,3.25,True
2023-10-23,2395.675400145814,2410.212556430173,2299.7604640666364,2306.604248046875,1483549,ADANIENT.NS,-3.56,True
2023-11-01,2296.962758453175,2310.2010170654,2205.044283560747,2215.335205078125,1666579,ADANIENT.NS,-3.37,True
2023-11-28,2298.960854390441,2510.17341419498,2272.983895583769,2421.352294921875,11972275,ADANIENT.NS,8.9,True
2023-12-04,2547.690416699847,2592.700546258872,2485.2457985336896,2528.95703125,5681516,ADANIENT.NS,7.13,True
2023-12-05,2528.9570255305443,2997.241656238271,2528.9570255305443,2956.727783203125,22879079,ADANIENT.NS,16.91,True
2023-12-15,2909.4695946292804,2997.341610732395,2891.3355315297786,2989.14892578125,4921484,ADANIENT.NS,3.38,True
2023-12-20,2943.389520506198,2965.3700260904266,2763.748794264784,2781.38330078125,3417739,ADANIENT.NS,-5.35,True
2024-01-29,2926.404389424962,3089.959273569048,2920.4597109591923,3061.93408203125,4402976,ADANIENT.NS,5.91,True
2024-03-13,3122.2309250957364,3135.2694102237942,2847.624373202,2903.624755859375,3407040,ADANIENT.NS,-6.93,True
2024-03-14,2924.8558899421664,3098.4519272284806,2877.447984947251,3084.714111328125,3759100,ADANIENT.NS,6.24,True
2024-05-06,2990.597539561118,2997.5413320524503,2847.47448016343,2872.1025390625,2377944,ADANIENT.NS,-3.96,True
2024-05-09,2862.261413155652,2881.094562918924,2753.557777229096,2764.1982421875,1485510,ADANIENT.NS,-3.28,True
2024-05-14,2892.384662356332,3043.3008618926274,2872.0028368851367,3034.8583984375,5725807,ADANIENT.NS,5.49,True
