Date,Open,High,Low,Close,Volume,Ticker
2020-02-06,650.4961469348968,656.26695662953,644.2332031533095,652.1513061523438,15538577,RELIANCE.NS
2020-02-07,649.1094039600182,649.7133433335028,638.9544787429636,641.3478393554688,12209212,RELIANCE.NS
2020-02-10,638.8201869242226,646.6488813487252,630.9691553464403,642.2200927734375,15142476,RELIANCE.NS
2020-02-11,647.4989123607826,655.9091502920886,646.4476326193693,649.8922729492188,13999816,RELIANCE.NS
2020-02-12,651.4132102672503,659.778713137917,650.8987390375679,657.7432250976562,13533565,RELIANCE.NS
2020-02-13,661.0760000110254,661.0760000110254,654.2985851368666,659.4655151367188,13565659,RELIANCE.NS
2020-02-14,660.8523610746443,671.6782959370149,650.0487633667867,665.4824829101562,21227841,RELIANCE.NS
2020-02-17,666.1088634101769,673.7809604834371,659.5327802045254,661.2998046875,13149130,RELIANCE.NS
2020-02-18,660.248435272722,660.248435272722,651.9723999060855,656.4459228515625,11127161,RELIANCE.NS
2020-02-19,661.7917537765035,673.9150349477495,659.8905275306022,672.7295532226562,14084409,RELIANCE.NS
2020-02-20,669.687583672214,674.6084467350322,663.7825121618259,664.7443237304688,16892268,RELIANCE.NS
2020-02-24,657.4972328720769,660.7405401434429,643.9871953423907,646.4028930664062,21370214,RELIANCE.NS
2020-02-25,649.2883120922913,649.2883120922913,630.7678836964259,633.6309814453125,27745062,RELIANCE.NS
2020-02-26,630.7678804610105,631.8191601622372,620.6353526146177,622.7155151367188,29362748,RELIANCE.NS
2020-02-27,620.9260041253467,623.5206972699094,612.4262996742075,620.1431884765625,25054993,RELIANCE.NS
2020-02-28,606.1187459732274,607.0582205033455,592.7429101600251,594.375732421875,39315769,RELIANCE.NS
2020-03-02,606.2081680239584,612.426378055896,582.0511321802886,588.7838134765625,29500495,RELIANCE.NS
2020-03-03,594.8453531423023,605.6712869241514,591.4007134151205,600.72802734375,27398798,RELIANCE.NS
2020-03-04,604.8213738082619,605.6265863851147,585.0930684252744,599.3189086914062,22105261,RELIANCE.NS
2020-03-05,604.9108873026663,607.4831839260905,584.2431656944867,586.5470581054688,30510390,RELIANCE.NS
2020-03-06,568.1383530699313,576.2578480858582,555.2098603549766,568.585693359375,33734039,RELIANCE.NS
2020-03-09,554.7401548853941,555.1651580471522,489.85162058131226,498.4184265136719,88187018,RELIANCE.NS
2020-03-11,495.6672390040311,527.183262933386,495.6672390040311,516.044189453125,59578576,RELIANCE.NS
2020-03-12,485.37807039619054,492.5356942044962,469.13914008437206,475.5362854003906,55970485,RELIANCE.NS
2020-03-13,446.45838815033005,509.98250923399024,421.58557799627334,494.4593811035156,73297403,RELIANCE.NS
2020-03-16,474.4403385952524,483.00714524632815,449.58986531183916,454.3765563964844,38482258,RELIANCE.NS
2020-03-17,468.49050072051966,474.19426900063905,448.78462201274766,450.9319152832031,45445979,RELIANCE.NS
2020-03-18,458.6711544738802,463.41311163950786,429.9063628131876,433.2615051269531,44730415,RELIANCE.NS
2020-03-19,411.60959642106957,432.5904563115507,399.128442171934,410.53594970703125,61404010,RELIANCE.NS
2020-03-20,420.2882223245293,462.9657149231966,416.03836966442924,455.3830871582031,63360475,RELIANCE.NS
2020-03-23,409.86486186475844,424.9854120443488,391.7247049147837,395.48248291015625,40670949,RELIANCE.NS
2020-03-24,416.0383584084689,433.93247910305325,400.7389011910396,422.03289794921875,45734887,RELIANCE.NS
2020-03-25,431.15893082862937,515.1494403179707,430.91289363718744,484.14788818359375,73130298,RELIANCE.NS
2020-03-26,490.20952746231364,499.6486775382283,466.2984990986507,476.9678649902344,45744488,RELIANCE.NS
2020-03-27,489.8516259919914,495.3540612398386,468.02079126607595,476.6994323730469,41657940,RELIANCE.NS
2020-03-30,465.51565999753865,480.815118140311,456.30017996614265,460.9750061035156,30229866,RELIANCE.NS
2020-03-31,480.4348787671312,505.41952430798887,468.8260681247117,498.2395324707031,44292810,RELIANCE.NS
2020-04-01,502.04201634176945,503.09329603601816,467.5734864710347,483.3426818847656,41597459,RELIANCE.NS
2020-04-03,507.49975757793965,507.49975757793965,472.53909292167856,482.0006103515625,41367807,RELIANCE.NS
2020-04-07,493.02792725045947,543.0867222762461,492.0884825342907,539.5526733398438,54373624,RELIANCE.NS
2020-04-08,527.8766166035285,549.7969487728319,518.929571501776,533.3119506835938,49880330,RELIANCE.NS
2020-04-09,543.0866484415843,551.4968858405396,533.6922622821191,545.7484130859375,33032857,RELIANCE.NS
2020-04-13,538.590786977077,543.534047096568,527.8766572382242,531.969970703125,23673784,RELIANCE.NS
2020-04-15,535.50397581859,552.9283884903713,511.32454531609477,514.388916015625,35321842,RELIANCE.NS
2020-04-16,514.3890491699482,531.2095269171233,512.2194182504446,522.5308837890625,37455706,RELIANCE.NS
2020-04-17,543.9813374764348,550.2442808995188,533.535612903734,547.5601196289062,33269335,RELIANCE.NS
2020-04-20,548.4548889228998,562.3227974116861,537.7184224485133,556.4177856445312,36030932,RELIANCE.NS
2020-04-21,541.2972025264376,560.0860337092978,520.7190100428373,553.5323486328125,61371628,RELIANCE.NS
2020-04-22,590.506045286382,619.5392672425052,581.5590002828025,610.0106201171875,142683366,RELIANCE.NS
2020-04-23,611.6882791292506,619.9643142606366,605.4029383592604,613.2763671875,65464502,RELIANCE.NS
2020-04-24,603.9937855419026,668.7705176942633,602.6741016877038,633.8993530273438,134986308,RELIANCE.NS
2020-04-27,641.5043146604703,659.8458058753123,636.5834515375906,639.6030883789062,58482901,RELIANCE.NS
2020-04-28,648.6619839341811,651.1000185601599,622.7825996528488,638.8873291015625,78453401,RELIANCE.NS
2020-04-29,646.3804914740855,650.294808910519,635.2413590168171,638.3504638671875,37494672,RELIANCE.NS
2020-04-30,650.4290406318744,668.770532341543,643.3161499559969,655.8196411132812,71345899,RELIANCE.NS
2020-05-04,644.1884921115068,655.3722993617022,634.100638844068,642.0411987304688,53456868,RELIANCE.NS
2020-05-05,650.3171635725639,661.6351717003255,647.4093321949724,653.4262084960938,44903763,RELIANCE.NS
2020-05-06,654.9249553114857,664.2970042488814,646.6489200756587,653.4710693359375,40489094,RELIANCE.NS
2020-05-07,650.8987159981552,677.1359713581347,646.4251935136327,674.138671875,50026966,RELIANCE.NS
2020-05-08,691.1605902433332,706.7731874423821,687.6264818225529,698.6761474609375,84262770,RELIANCE.NS
2020-05-11,706.817841580586,722.475230772329,703.3732613494101,705.3863525390625,67085063,RELIANCE.NS
2020-05-12,700.0180784316636,701.6062261496023,655.3722604271993,661.7470092773438,100683202,RELIANCE.NS
2020-05-13,689.5833490177412,689.5833490177412,656.6169951579172,675.7871704101562,66430125,RELIANCE.NS
2020-05-14,663.3909205122524,675.9000855316069,645.8013667337839,648.4657592773438,49266771,RELIANCE.NS
2020-05-15,652.101104371265,662.3523056062347,639.0500542508714,659.0556640625,62152260,RELIANCE.NS
2020-05-18,663.8426273750064,669.2617172227509,644.8756934578628,650.6334838867188,62796089,RELIANCE.NS
2020-05-19,657.9718098763932,660.0943173105137,633.6986696085636,636.2501220703125,42315854,RELIANCE.NS
2020-05-20,636.7469251931129,653.3881649537279,629.0698124523583,647.44970703125,55320985,RELIANCE.NS
2020-05-21,648.0367682176926,659.981412669229,643.5208404585119,650.8592529296875,39167981,RELIANCE.NS
2020-05-22,655.6236168765307,658.4234659784153,644.1982807272651,646.4788208007812,37828973,RELIANCE.NS
2020-05-26,653.9751868958597,654.6751640177939,639.5919112653286,643.091796875,33216635,RELIANCE.NS
2020-05-27,646.2303793438942,656.61703698639,637.6501047337907,652.8010864257812,35667956,RELIANCE.NS
2020-05-28,657.0685886567666,668.2455271815335,654.359044090917,664.8585815429688,40126278,RELIANCE.NS
2020-05-29,662.9393746004914,664.7457577060809,656.007450356248,661.3136596679688,40022527,RELIANCE.NS
2020-06-01,668.358459270055,694.7089545568629,666.5295002853659,686.5802612304688,39943702,RELIANCE.NS
2020-06-02,689.1317954741431,695.4541060723005,686.7834677262479,693.51220703125,22153960,RELIANCE.NS
2020-06-03,697.7119921008509,704.4858827598387,692.450876102865,696.1991577148438,25381289,RELIANCE.NS
2020-06-04,697.2603481265378,717.8078999711468,695.9056058365121,713.4274291992188,34202350,RELIANCE.NS
2020-06-05,720.291708575871,730.6783659768879,710.6727564801458,714.2855224609375,33076685,RELIANCE.NS
2020-06-08,730.859089589277,730.859089589277,706.7439793566319,708.776123046875,31414953,RELIANCE.NS
2020-06-09,704.6214390965813,714.8726404733965,692.29294201313,694.1670532226562,25857161,RELIANCE.NS
2020-06-10,696.8540614537437,713.3146942802665,695.4767428311673,709.972900390625,22132647,RELIANCE.NS
2020-06-11,707.1954823716251,708.0760679196416,691.3897362648564,694.4154052734375,20385805,RELIANCE.NS
2020-06-12,677.3903002260765,719.3885083960947,676.0354981246212,717.4918212890625,38548899,RELIANCE.NS
2020-06-15,706.7439083037186,734.7201185977291,704.9826774658966,729.120361328125,53107403,RELIANCE.NS
2020-06-16,741.9683047604242,744.4746053701579,715.9112952066059,730.54296875,51187003,RELIANCE.NS
2020-06-17,726.2752912652263,738.5586354119855,723.4980185831051,729.4816284179688,41782053,RELIANCE.NS
2020-06-18,725.7107978465832,751.9031997400788,725.0785489207035,747.793701171875,40471557,RELIANCE.NS
2020-06-19,754.1611973181019,807.8105013724783,750.5484911968546,794.53369140625,105804173,RELIANCE.NS
2020-06-22,800.8560305108304,814.7650899304879,783.5148135515716,788.5501098632812,60198705,RELIANCE.NS
2020-06-23,790.2887548472605,796.4981855618333,774.9797401799827,777.1473999023438,37962078,RELIANCE.NS
2020-06-24,783.9212306484618,800.5398941664224,772.9926883895107,780.285888671875,51586221,RELIANCE.NS
2020-06-25,779.9020403666149,789.8371168459703,773.6023058840819,775.7925415039062,39679374,RELIANCE.NS
2020-06-26,780.7148809969344,791.1918414785443,775.386036822663,786.517822265625,30921913,RELIANCE.NS
2020-06-29,780.3763250508288,785.6599583746296,774.7314151012546,778.1635131835938,25621946,RELIANCE.NS
2020-06-30,784.4179786955026,786.2243018289918,765.6993848508981,769.560546875,30276420,RELIANCE.NS
2020-07-01,776.7409392467646,789.8371415415186,771.3443662186169,784.68896484375,28464103,RELIANCE.NS
2020-07-02,790.3307243392775,801.4851428535685,786.7259244633,798.19775390625,28789533,RELIANCE.NS
2020-07-03,807.0169546549783,813.0023064997346,801.6664846343106,810.6897583007812,29434266,RELIANCE.NS
2020-07-06,818.4434654093601,842.4753051236336,812.5941809641026,839.6640625,47016185,RELIANCE.NS
2020-07-07,843.3821557977242,845.3545651080822,819.0329064848479,826.8092041015625,35189589,RELIANCE.NS
2020-07-08,827.0813186844387,832.0237061429656,811.6420023700266,815.2694702148438,26204095,RELIANCE.NS
2020-07-09,820.257139626406,832.0463193953086,809.9415548565688,827.1719360351562,36418942,RELIANCE.NS
2020-07-10,829.0990778284718,854.5365672443328,827.1719444149811,851.5665893554688,43759967,RELIANCE.NS
2020-07-13,863.0383906975433,883.1480789947044,861.519399808991,877.3895263671875,69608392,RELIANCE.NS
2020-07-14,876.9360759259316,880.4274760561808,855.7608159923657,869.2277221679688,67331128,RELIANCE.NS
2020-07-15,878.7270634112394,897.2497559791088,815.2694086530637,836.127197265625,139669773,RELIANCE.NS
2020-07-16,837.4875551151266,847.463061457531,821.8214999600007,835.855224609375,60961724,RELIANCE.NS
2020-07-17,836.5807150882681,870.5880602549773,833.4066658222266,866.8245849609375,49726765,RELIANCE.NS
2020-07-20,869.5904298045907,876.0291396123432,861.3606541786958,870.5426025390625,36592938,RELIANCE.NS
2020-07-21,879.2032442811862,896.4336259674744,878.0696681167741,893.96240234375,42173371,RELIANCE.NS
2020-07-22,899.1541819328522,911.3968402873401,889.0426683207968,908.67626953125,59771457,RELIANCE.NS
2020-07-23,908.6536081303097,943.0010338235651,902.9403911340319,933.0709228515625,58333751,RELIANCE.NS
2020-07-24,933.161502678431,980.771759562493,933.0708309814001,973.1314697265625,120597372,RELIANCE.NS
2020-07-27,987.9359961186242,997.0046048083541,964.8563318326538,977.6884155273438,80304827,RELIANCE.NS
2020-07-28,977.6884283611794,994.8281373893102,975.1718690276076,987.4371948242188,55114422,RELIANCE.NS
2020-07-29,987.5278965951661,989.7496529141752,938.8066737106664,950.6865844726562,72663399,RELIANCE.NS
2020-07-30,951.7521443849641,970.2067721069309,939.50948704219,956.2184448242188,72857444,RELIANCE.NS
2020-07-31,958.7804523943249,965.3551702803413,930.803734578172,937.2877807617188,74958061,RELIANCE.NS
2020-08-03,930.1234808378756,932.7080438678015,908.2680646839153,910.943359375,46715383,RELIANCE.NS
2020-08-04,916.2032692730761,982.5855710982528,906.9759241686489,975.1492919921875,92041055,RELIANCE.NS
2020-08-05,983.4924363615606,995.7350350128565,960.5034420662862,964.1989135742188,74549993,RELIANCE.NS
2020-08-06,978.0511909769217,982.9029063632007,955.7423553761497,967.6676025390625,49322975,RELIANCE.NS
2020-08-07,965.7179592037863,978.4140370175488,961.36505764665,973.267578125,32984416,RELIANCE.NS
2020-08-10,979.0034992486231,981.6787342996001,955.8784966522267,961.206298828125,26958997,RELIANCE.NS
2020-08-11,967.9849736113041,979.4114660011795,952.3642557487519,967.5315551757812,46828306,RELIANCE.NS
2020-08-12,961.727691023823,972.6100942320181,955.2889807683499,964.7203369140625,30264617,RELIANCE.NS
2020-08-13,964.901699164418,969.8440862641454,956.7399270901238,962.2037963867188,24830322,RELIANCE.NS
2020-08-14,962.4304992398274,978.0512181796919,947.331262509623,958.4630126953125,33224635,RELIANCE.NS
2020-08-17,954.4728113825545,954.4728113825545,938.6480809006554,948.2835083007812,30979066,RELIANCE.NS
2020-08-18,945.4041249622031,967.7582955179747,944.2025451178334,960.6167602539062,30547672,RELIANCE.NS
2020-08-19,970.7963098232202,976.690929595431,961.8863763924035,966.5113525390625,34087543,RELIANCE.NS
2020-08-20,961.2742374165047,963.0426353692126,946.7644269706007,950.8679809570312,22537845,RELIANCE.NS
2020-08-21,960.3674398053548,962.1811736813316,941.7767425366628,943.9758911132812,25280895,RELIANCE.NS
2020-08-24,948.3061551600297,954.2460509640609,938.8294034471639,950.278564453125,32717218,RELIANCE.NS
2020-08-25,954.9262408658594,957.3294607463159,942.2301636663344,944.0892333984375,19388008,RELIANCE.NS
2020-08-26,945.404223995661,973.9477001185352,928.1738418761494,969.11865234375,59870421,RELIANCE.NS
2020-08-27,973.9703924276448,974.8772893855145,953.6793600760861,957.0120849609375,28085062,RELIANCE.NS
2020-08-28,961.2742345079785,967.1235185049004,955.0395957954092,959.528564453125,27166900,RELIANCE.NS
2020-08-31,985.7595292256586,985.7595292256586,934.2270624878475,943.4544067382812,62076132,RELIANCE.NS
2020-09-01,952.2057203430994,962.362570645799,935.1566809280985,946.4244995117188,38616258,RELIANCE.NS
2020-09-02,948.5782147606872,969.4360647157956,945.4042254030269,964.992431640625,26949439,RELIANCE.NS
2020-09-03,964.9016778588206,969.7760610777761,953.5659168770757,957.692138671875,18586429,RELIANCE.NS
2020-09-04,944.7467752348789,950.8227390952824,939.6003163077191,941.89013671875,28475945,RELIANCE.NS
2020-09-07,944.9507158856927,954.8128218318382,926.9267781694189,944.3385620117188,21926473,RELIANCE.NS
2020-09-08,948.578195976428,961.7276915670202,943.3637335909106,955.425048828125,27397082,RELIANCE.NS
2020-09-09,945.4041824088742,982.948262646231,943.7944599093832,980.0236206054688,55310877,RELIANCE.NS
2020-09-10,989.8859410785747,1063.2738387122567,986.3718125105738,1049.2401123046875,140304404,RELIANCE.NS
2020-09-11,1048.3331597240744,1060.0542764084548,1037.042733630043,1051.84716796875,59470807,RELIANCE.NS
2020-09-14,1054.2276724587873,1070.097737564955,1034.7300199764575,1044.048095703125,44063445,RELIANCE.NS
2020-09-15,1048.3105552889465,1054.5678626798037,1037.5188229090886,1051.439208984375,27178393,RELIANCE.NS
2020-09-16,1051.9605405191994,1074.3373820752818,1047.675702726847,1054.023681640625,33952295,RELIANCE.NS
2020-09-17,1051.960379773106,1058.1724701146538,1039.19630018031,1042.3250732421875,25828669,RELIANCE.NS
2020-09-18,1049.35337764639,1051.711201831605,1032.2590023834325,1045.4765625,33074915,RELIANCE.NS
2020-09-21,1042.8917579068893,1059.215300889657,1019.0185972834089,1022.8728637695312,33627381,RELIANCE.NS
2020-09-22,1032.4629482711289,1032.4629482711289,998.2515919553894,1002.6045532226562,34792254,RELIANCE.NS
2020-09-23,1024.7546930361625,1032.349647647501,999.9520239691242,1011.5144653320312,42988708,RELIANCE.NS
2020-09-24,1001.1308828752752,1009.3379310241465,986.6890759494188,989.0242919921875,29826318,RELIANCE.NS
2020-09-25,992.5610883137335,1003.3527603033637,982.7216491326262,998.3196411132812,28374935,RELIANCE.NS
2020-09-28,1009.7914981275571,1014.7792815998963,1000.745556058299,1004.9171142578125,19666849,RELIANCE.NS
2020-09-29,1008.8844926380805,1026.5682312030854,1004.9169464432822,1017.9757690429688,25842539,RELIANCE.NS
2020-09-30,1024.754589473698,1027.928578554187,1008.8845241351473,1013.1241455078125,24465159,RELIANCE.NS
2020-10-01,1026.4776536649397,1026.4776536649397,1003.8968020817645,1008.9979248046875,20783227,RELIANCE.NS
2020-10-05,1017.4997065200467,1019.8348626021702,1000.2693849664739,1003.0806274414062,18922799,RELIANCE.NS
2020-10-06,1008.9979425426255,1012.9200933518428,998.296942586189,1002.2418212890625,18412175,RELIANCE.NS
2020-10-07,1013.4188487180892,1046.9727737786616,1006.6173920088511,1023.62109375,53170865,RELIANCE.NS
2020-10-08,1024.301155767066,1028.3821018510423,1007.5695886566497,1015.3458862304688,21077808,RELIANCE.NS
2020-10-09,1013.4188289931045,1021.5806008725526,1005.3023929613358,1012.7160034179688,18545499,RELIANCE.NS
2020-10-12,1013.4188838080661,1022.8275119437076,1009.4513972409951,1014.348388671875,14226473,RELIANCE.NS
2020-10-13,1011.4238870505349,1036.4306896985922,1009.2700740618499,1034.140869140625,23112012,RELIANCE.NS
2020-10-14,1033.324638008591,1044.7057362892785,1028.6088696874467,1037.22412109375,26742011,RELIANCE.NS
2020-10-15,1038.3575230267356,1038.3575230267356,995.2815705789496,1000.4960327148438,20036197,RELIANCE.NS
2020-10-16,1004.3502142447803,1012.2851869024872,985.1473645281419,986.57568359375,21583600,RELIANCE.NS
2020-10-19,993.0371147391401,1010.5622392043457,977.2123844835455,986.757080078125,31200385,RELIANCE.NS
2020-10-20,988.0267509433463,994.3747895538761,975.8974318290545,977.552490234375,18482288,RELIANCE.NS
2020-10-21,983.0389831777511,993.9213260213652,951.1853919731954,963.3600463867188,34082321,RELIANCE.NS
2020-10-22,964.6296137675083,966.9421018379,948.1247264007278,955.35693359375,30802210,RELIANCE.NS
2020-10-23,954.9262077062731,968.0757029274415,950.5733065108839,958.1229248046875,23422125,RELIANCE.NS
2020-10-26,953.0898169372152,953.0898169372152,915.2509933655792,920.057373046875,37324416,RELIANCE.NS
2020-10-27,922.6872638083931,934.0003573150689,909.129685940206,922.5059204101562,36478896,RELIANCE.NS
2020-10-28,925.8158484232022,933.0254473288481,910.2178586428503,912.0542602539062,29924017,RELIANCE.NS
2020-10-29,905.5021761803395,925.9066057760115,902.781605556934,919.0597534179688,30655304,RELIANCE.NS
2020-10-30,922.0524364064571,936.3809035347286,916.7473024873174,931.5745239257812,34021563,RELIANCE.NS
2020-11-02,919.1051761545775,919.1051761545775,842.9967754989971,851.2945556640625,99366895,RELIANCE.NS
2020-11-03,856.9850494031045,865.600239943717,832.0917105106013,839.0291748046875,88691623,RELIANCE.NS
2020-11-04,832.953205081128,874.6689020903103,832.953205081128,867.504638671875,80180117,RELIANCE.NS
2020-11-05,886.4354009237527,889.1559715685411,876.029144746573,886.4580688476562,37205373,RELIANCE.NS
2020-11-06,902.3282736472202,924.9997976298749,896.9550756882459,920.080078125,66674086,RELIANCE.NS
2020-11-09,935.0205666821017,938.1492199552745,923.1859913130511,929.8514404296875,35838510,RELIANCE.NS
2020-11-10,941.7767378395364,947.6713579150476,925.5439246746041,945.2001342773438,36934242,RELIANCE.NS
2020-11-11,947.2179220787752,949.9384928452779,896.9323689240059,905.5928955078125,56724780,RELIANCE.NS
2020-11-12,898.2473016530297,910.6939707303043,890.9923666961812,897.7938232421875,40046527,RELIANCE.NS
2020-11-13,898.7007210390979,923.4807196009718,898.5873814202945,905.2301025390625,45388670,RELIANCE.NS
2020-11-14,913.6186721505104,913.8000155522184,904.7540741586882,907.9053955078125,5226220,RELIANCE.NS
2020-11-17,945.4041769988106,945.4041769988106,900.0610116001939,903.8018188476562,46542562,RELIANCE.NS
2020-11-18,903.8018324500739,909.8098520291383,888.7705994600573,901.05859375,30402290,RELIANCE.NS
2020-11-19,901.0585724391551,911.6008364153229,892.4433818817643,894.6878662109375,27796343,RELIANCE.NS
2020-11-20,895.5266860839987,899.5169003772073,859.2521905953536,861.2926635742188,57471248,RELIANCE.NS
2020-11-23,884.6443083205546,893.2594984083482,873.4218872864003,884.50830078125,45327567,RELIANCE.NS
2020-11-24,890.5390386169317,895.0733434410346,876.0292271989675,890.5617065429688,30936268,RELIANCE.NS
2020-11-25,897.7937792652558,903.6657307143174,880.6541311973758,883.1932983398438,32637879,RELIANCE.NS
2020-11-26,885.5739443403047,890.9924179780169,875.1450197156285,885.369873046875,25838637,RELIANCE.NS
2020-11-27,879.8833931064404,886.9569255742384,871.2228659099086,875.0316772460938,47336811,RELIANCE.NS
2020-12-01,879.8153957062484,891.5593007073751,875.1450831922687,886.412841796875,19750687,RELIANCE.NS
2020-12-02,888.0451500921909,889.6322047606417,877.3895457117752,887.886474609375,22188887,RELIANCE.NS
2020-12-03,894.1665064634373,898.2927286508155,888.1131507545629,890.5617065429688,27785372,RELIANCE.NS
2020-12-04,892.806192431299,892.806192431299,879.6566964271353,882.7173461914062,18464552,RELIANCE.NS
2020-12-07,879.9286890581647,890.9923750186222,879.9286890581647,887.9090576171875,18242188,RELIANCE.NS
2020-12-08,889.2467387240156,913.3239128258733,884.1909519390108,904.028564453125,43403061,RELIANCE.NS
2020-12-09,911.3741647568241,922.1885038844979,906.5224492987908,919.0824584960938,29175254,RELIANCE.NS
2020-12-10,916.6566123106188,919.7852655926706,907.3159283447815,910.0364990234375,16065507,RELIANCE.NS
2020-12-11,912.7570925495094,924.0929139357568,895.1866323672836,909.492431640625,26944202,RELIANCE.NS
2020-12-14,910.4672819578382,913.6639990942831,900.6731791916262,902.9176635742188,17312747,RELIANCE.NS
2020-12-15,902.1921882018914,902.1921882018914,889.2240359631435,895.2320556640625,18551265,RELIANCE.NS
2020-12-16,901.4213476389596,904.5727289498443,891.3098338764274,896.2295532226562,18561011,RELIANCE.NS
2020-12-17,899.8343145472157,909.1296626703094,896.5015899774218,900.3330688476562,20252358,RELIANCE.NS
2020-12-18,897.8392107518212,909.084299862856,890.992358453629,903.0309448242188,18466344,RELIANCE.NS
2020-12-21,911.396891229463,916.8380330457733,841.228385961526,879.5206298828125,44135540,RELIANCE.NS
2020-12-22,883.737487050984,888.226455543862,856.2821939144102,878.1602783203125,28140001,RELIANCE.NS
2020-12-23,875.1223093610237,884.8484079017386,870.8826879671385,881.40234375,19501410,RELIANCE.NS
2020-12-24,882.8306894509022,906.3184389463692,882.3319351071959,904.2100219726562,20776988,RELIANCE.NS
2020-12-28,909.900545527166,915.0243362502358,904.7314189530317,908.35888671875,17221499,RELIANCE.NS
2020-12-29,910.9434754302608,912.439798429375,898.9501635431251,902.3509521484375,18611939,RELIANCE.NS
2020-12-30,904.7086818653785,910.1271552061415,895.7760806552021,904.822021484375,22043630,RELIANCE.NS
2020-12-31,903.9151605691493,912.2582756026694,897.1590400316046,900.197021484375,18781189,RELIANCE.NS
2021-01-01,901.421320358103,905.5022064134912,898.7007496438623,901.1946411132812,10015175,RELIANCE.NS
2021-01-04,904.6406964491767,906.3636985650919,892.3527025549105,902.713623046875,24513534,RELIANCE.NS
2021-01-05,892.806069337439,899.4261822629604,886.9114498823324,891.4911499023438,24123091,RELIANCE.NS
2021-01-06,891.4004573776713,891.4457932255564,863.854552119663,867.9807739257812,46401468,RELIANCE.NS
2021-01-07,870.814757093236,881.9238397966232,863.8546244352824,866.5751953125,32325918,RELIANCE.NS
2021-01-08,869.6811807226603,878.9311936650147,867.0059456976594,876.800048828125,27540187,RELIANCE.NS
2021-01-11,879.1125050229124,879.1125050229124,858.1186482532938,860.2724609375,33307825,RELIANCE.NS
2021-01-12,862.87970997784,888.7252828199374,861.4740587259083,887.3876953125,41161546,RELIANCE.NS
2021-01-13,890.3349713085404,895.5040980209848,869.8852636562669,879.112548828125,26619458,RELIANCE.NS
2021-01-14,881.9237826562116,891.8539526683576,879.225879879633,888.997314453125,21553242,RELIANCE.NS
2021-01-15,888.9973558240713,894.9826476255291,870.6107298685408,878.5004272460938,20593268,RELIANCE.NS
2021-01-18,883.7828382090427,905.5021875578411,872.106998334172,899.5848999023438,35100458,RELIANCE.NS
2021-01-19,904.4367219149425,920.9189432089404,904.4367219149425,914.2988891601562,32006615,RELIANCE.NS
2021-01-20,916.5659852036083,933.1615451092317,907.4973158868203,931.6652221679688,30924537,RELIANCE.NS
